_id,date,id,url,user,replyCount,retweet_count,source,like_count
63ca7e40c995458cff3a6541,2023-01-20 08:20:58,1616350056873091074,https://twitter.com/Ajayvenkateswa2/status/1616350056873091074,Ajayvenkateswa2,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
63ca7e40c995458cff3a6542,2023-01-20 08:15:40,1616348723793268738,https://twitter.com/oned_loveone/status/1616348723793268738,oned_loveone,0,0,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",0
63ca7e40c995458cff3a6543,2023-01-20 08:11:17,1616347620426883072,https://twitter.com/ubamawriter/status/1616347620426883072,ubamawriter,0,0,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",0
63ca7e40c995458cff3a6544,2023-01-20 08:02:06,1616345309549936642,https://twitter.com/coolbabka333/status/1616345309549936642,coolbabka333,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",6
63ca7e40c995458cff3a6545,2023-01-20 08:00:54,1616345007752871943,https://twitter.com/nstayofficial/status/1616345007752871943,nstayofficial,0,0,"<a href=""https://www.radaar.io/"" rel=""nofollow"">RADAAR</a>",1
63ca7e40c995458cff3a6546,2023-01-20 07:39:37,1616339649848377345,https://twitter.com/TermiteBoys/status/1616339649848377345,TermiteBoys,0,0,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",0
63ca7e40c995458cff3a6547,2023-01-20 07:37:11,1616339039619276807,https://twitter.com/konerctfoarnab/status/1616339039619276807,konerctfoarnab,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
63ca7e40c995458cff3a6548,2023-01-20 06:51:45,1616327603182530560,https://twitter.com/MY0NE_OFFICIAL/status/1616327603182530560,MY0NE_OFFICIAL,0,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2
63ca7e40c995458cff3a6549,2023-01-20 06:38:46,1616324338088808448,https://twitter.com/mariam46636832/status/1616324338088808448,mariam46636832,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
63ca7e40c995458cff3a654a,2023-01-20 06:36:11,1616323688940580864,https://twitter.com/ErikaJoyceChua1/status/1616323688940580864,ErikaJoyceChua1,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
63ca7e40c995458cff3a654b,2023-01-20 06:01:43,1616315014125850625,https://twitter.com/silakaari/status/1616315014125850625,silakaari,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
63ca7e40c995458cff3a654c,2023-01-20 05:34:03,1616308050431991808,https://twitter.com/KkRegie/status/1616308050431991808,KkRegie,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
63ca7e40c995458cff3a654d,2023-01-20 05:32:39,1616307698697646081,https://twitter.com/c_sarsalijo/status/1616307698697646081,c_sarsalijo,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
63ca7e40c995458cff3a654e,2023-01-20 05:29:28,1616306898743209985,https://twitter.com/tenasia_/status/1616306898743209985,tenasia_,2,26,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",46
63ca7e40c995458cff3a654f,2023-01-20 05:24:59,1616305767929507842,https://twitter.com/anshul_ramautar/status/1616305767929507842,anshul_ramautar,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
63ca7e40c995458cff3a6550,2023-01-20 04:47:27,1616296322109431809,https://twitter.com/Niveja5/status/1616296322109431809,Niveja5,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
63ca7e40c995458cff3a6551,2023-01-20 04:15:17,1616288229145313285,https://twitter.com/j_stufflol/status/1616288229145313285,j_stufflol,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
63ca7e40c995458cff3a6552,2023-01-20 04:06:28,1616286011314552833,https://twitter.com/Bunnyblaze1111/status/1616286011314552833,Bunnyblaze1111,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
63ca7e40c995458cff3a6553,2023-01-20 04:05:01,1616285643348344832,https://twitter.com/Bunnyblaze1111/status/1616285643348344832,Bunnyblaze1111,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
63ca7e40c995458cff3a6554,2023-01-20 04:04:08,1616285423491244032,https://twitter.com/YourBabyFirst/status/1616285423491244032,YourBabyFirst,0,0,"<a href=""https://www.mykapusta.com/post-studio"" rel=""nofollow"">Post Studio</a>",0
63ca7e40c995458cff3a6555,2023-01-20 04:01:39,1616284795595640835,https://twitter.com/Bunnyblaze1111/status/1616284795595640835,Bunnyblaze1111,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
63ca7e40c995458cff3a6556,2023-01-20 03:56:19,1616283454198484995,https://twitter.com/Bunnyblaze1111/status/1616283454198484995,Bunnyblaze1111,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
63ca7e40c995458cff3a6557,2023-01-20 03:11:54,1616272277091516416,https://twitter.com/RandomO61876480/status/1616272277091516416,RandomO61876480,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
63ca7e40c995458cff3a6558,2023-01-20 03:09:48,1616271748571316224,https://twitter.com/PeoriaBoysBball/status/1616271748571316224,PeoriaBoysBball,0,0,"<a href=""https://platform.gogipper.com"" rel=""nofollow"">Gipper Media, Inc.</a>",2
63ca7e40c995458cff3a6559,2023-01-20 02:53:51,1616267733120978946,https://twitter.com/LeeMili3/status/1616267733120978946,LeeMili3,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
63ca7e40c995458cff3a655a,2023-01-20 02:45:43,1616265687126900743,https://twitter.com/oned_loveone/status/1616265687126900743,oned_loveone,0,0,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",0
63ca7e40c995458cff3a655b,2023-01-20 02:45:18,1616265581589680130,https://twitter.com/kanadianbest/status/1616265581589680130,kanadianbest,0,0,"<a href=""https://sharious.com"" rel=""nofollow"">Sharious.com</a>",0
63ca7e40c995458cff3a655c,2023-01-20 02:33:16,1616262554418049024,https://twitter.com/PHeredude/status/1616262554418049024,PHeredude,1,0,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",4
63ca7e40c995458cff3a655d,2023-01-20 02:32:54,1616262462256386048,https://twitter.com/PeoriaBoysBball/status/1616262462256386048,PeoriaBoysBball,0,0,"<a href=""https://platform.gogipper.com"" rel=""nofollow"">Gipper Media, Inc.</a>",0
63ca7e40c995458cff3a655e,2023-01-20 02:31:45,1616262172589395968,https://twitter.com/alymmcc/status/1616262172589395968,alymmcc,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
63ca7e40c995458cff3a655f,2023-01-20 02:31:37,1616262139601092611,https://twitter.com/du_scordeiro/status/1616262139601092611,du_scordeiro,0,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",44
63ca7e40c995458cff3a6560,2023-01-20 02:28:32,1616261363101220864,https://twitter.com/alienblackk/status/1616261363101220864,alienblackk,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
63ca7e40c995458cff3a6561,2023-01-20 02:21:22,1616259562239328256,https://twitter.com/rrolls1poet/status/1616259562239328256,rrolls1poet,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
63ca7e40c995458cff3a6562,2023-01-20 02:19:30,1616259090929561600,https://twitter.com/victormpa17/status/1616259090929561600,victormpa17,2,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",4
63ca7e40c995458cff3a6563,2023-01-20 02:18:38,1616258874041933824,https://twitter.com/PeoriaBoysBball/status/1616258874041933824,PeoriaBoysBball,0,0,"<a href=""https://platform.gogipper.com"" rel=""nofollow"">Gipper Media, Inc.</a>",0
63ca7e40c995458cff3a6564,2023-01-20 02:15:40,1616258127552466944,https://twitter.com/oned_loveone/status/1616258127552466944,oned_loveone,0,0,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",0
63ca7e40c995458cff3a6565,2023-01-20 02:01:55,1616254665603309568,https://twitter.com/Sumitra82083182/status/1616254665603309568,Sumitra82083182,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
